p_id,p_id2,distance
AHB23035,ADV69106,1464.0
AHB23035,ACM17265,1598.0
AHB23035,ACA33732,1548.0
AHB23035,AFR76783,1379.5
AHB23035,AGR45311,1442.0
AHB23035,AFQ90529,1474.5
AHB23035,ABW39883,1585.0
AHB23035,AFW16001,1499.0
AHB23035,ADV69079,1479.0
AHB23035,AHY84544,1539.0
AHB23035,ACI32741,1575.0
AHB23035,AHA57155,1436.0
AHB23035,AHW46580,1426.0
AHB23035,AEA73584,1535.0
AHB23035,ABW40114,1586.0
AHB23035,AEX34768,1529.5
AHB23035,AHG26596,1444.0
AHB23035,ADD21467,1576.0
AHB23035,AFM46642,1432.0
AHB23035,AIB06050,1433.0
AHB23035,AFN66856,1426.0
AHB23035,AIA24435,1422.5
AHB23035,AGM16027,1395.0
AHB23035,BAA02768,1514.0
AHB23035,ABI20826,1373.0
AHB23035,AFU08812,1451.0
AHB23035,AFU08816,1452.0
AHB23035,AGI41250,1406.0
AHB23035,ACB11782,1545.0
AHB23035,AHB22843,1555.0
AHB23035,AHB22963,1557.0
AHB23035,AEP32455,1536.0
AHB23035,ABS53372,1394.5
AHB23035,AHZ65633,1433.0
AHB23035,AFO64835,1505.0
AHB23035,ADC45670,1551.0
AHB23035,AHH25330,1466.0
AHB23035,AAK70452,1561.5
AHB23035,AAK70456,1584.0
AHB23035,AAK70454,1554.5
AHB23035,ABD59847,1496.0
AHB23035,AHJ02873,1448.0
AHB23035,AEW31134,1466.0
AHB23035,AEX33924,1548.0
AHB23035,ACU44395,1526.0
AHB23035,AGC13633,1438.0
AHB23035,AHB22342,1541.0
AHB23035,ADK26592,1555.0
AHB23035,ACA28846,1552.0
AHB23035,ABB03134,1572.0
AHB23035,AEO01709,1555.0
AHB23035,AEP17078,1436.0
AHB23035,AEP17073,1415.0
AHB23035,AFR75914,1436.0
AHB23035,AFR76344,1407.0
AHB23035,AFM46643,1392.5
AHB23035,ABW91526,1588.0
AHB23035,AFC98273,1523.5
AHB23035,AFC98271,1539.5
AHB23035,AFI62139,1448.0
AHB23035,AHB21700,1538.0
AHB23035,AFU08908,1418.0
AHB23035,AGN69629,1458.0
AHB23035,ABD79112,1365.0
AHB23035,AFO65016,1552.0
AHB23035,AHM24143,1433.0
AHB23035,ABN51066,1487.0
AHB23035,AEN94876,1575.0
AHB23035,AFV31477,1441.0
AHB23035,AGX00886,1434.0
AHB23035,AHG26717,1453.0
AHB23035,AFU08956,1451.0
AHB23035,AFM46852,1484.5
AHB23035,AGL07472,1329.0
AHB23035,AFU10169,1442.0
AHB23035,AFM46839,1455.0
AHB23035,AGG12643,1531.5
AHB23035,ABD62843,1320.0
AHB23035,ACB11812,1545.0
AHB23035,AFU09062,1352.0
AHB23035,AGY14421,1434.5
AHB23035,ABO38362,1446.0
AHB23035,CAA91081,1313.0
AHB23035,CAA91080,1388.5
AHB23035,ACN33090,1585.0
AHB23035,AGZ62363,1450.0
AHB23035,AFR76173,1416.0
AHB23035,ABF21276,1494.0
AHB23035,AFX65236,1441.5
AHB23035,ACZ05568,1527.0
AHB23035,ACU44406,1527.0
AHB23035,ADV69078,1423.0
AHB23035,AHA57131,1433.0
AHB23035,AHB21219,1542.0
AHB23035,ABW81532,1568.0
AHB23035,AFP36088,1447.0
AHB23035,AGM16031,1452.0
AHB23035,AGB84989,1458.0
AHB23035,AHG26632,1433.0
AHB23035,ADN92778,1529.5
AHB23035,AFI62154,1523.5
AHB23035,AIB06038,1415.0
AHB23035,ABA08508,1533.5
AHB23035,BAN14742,1524.0
AHB23035,ABS53363,1347.5
AHB23035,ADG85794,1481.0
AHB23035,ACU44038,1533.0
AHB23035,ADC45659,1538.0
AHB23035,AGU69969,1455.0
AHB23035,ABO52280,1353.0
AHB23035,AIB06082,1429.5
AHB23035,ACB36678,1564.0
AHB23035,ADW10721,1529.0
AHB23035,ADR51662,1392.0
AHB23035,ACF41933,1498.0
AHB23035,ADR51669,1361.0
AHB23035,ADR51668,1352.0
AHB23035,ACF41834,1318.0
AHB23035,AFR76396,1379.0
AHB23035,ADO65971,1553.0
AHB23035,ACU44361,1529.0
AHB23035,AAP34322,1502.0
AHB23035,ADT78908,1357.0
AHB23035,AFR76498,1414.0
AHB23035,AHG26608,1415.0
AHB23035,AGH30710,1442.0
AHB23035,AFM46659,1405.0
AHB23035,AFM46654,1456.0
AHB23035,ADP05208,1433.0
AHB23035,ACU43765,1526.0
AHB23035,AFU08860,1449.0
AHB23035,ACR39190,1323.0
AHB23035,AGN69593,1456.0
AHB23035,ADX31845,1401.0
AHB23035,AGO59894,1442.0
AHB23035,AEA29580,1540.0
AHB23035,AHB21460,1579.0
AHB23035,ABD59849,1458.0
AHB23035,ABD59848,1544.0
AHB23035,ABO32981,1424.0
BAN79067,ACV90903,1363.0
BAN79067,AEN94603,1541.0
BAN79067,AEO89145,1554.0
BAN79067,ACR49193,1570.0
BAN79067,ABJ16565,1373.0
BAN79067,AGO87255,1443.5
BAN79067,BAD89325,1525.0
BAN79067,AIA24403,1475.0
BAN79067,ACX31981,1461.5
BAN79067,BAN42578,1507.0
BAN79067,AFB18647,1507.0
BAN79067,AGW27061,1456.5
BAN79067,AFI44342,1370.0
BAN79067,AET80429,1486.5
BAN79067,ACX48061,1531.0
BAN79067,ADG59090,1529.0
BAN79067,AHC28996,1533.0
BAN79067,AFM08869,1404.0
BAN79067,ABC72655,1524.0
BAN79067,AFM08891,1395.0
BAN79067,ACO07043,1390.0
BAN79067,AFW18325,1403.5
BAN79067,AEN68938,1506.0
BAN79067,BAO74193,1454.0
BAN79067,AFR60992,1357.0
BAN79067,CAP45718,1527.0
BAN79067,ADQ92582,1384.0
BAN79067,ACF25679,1334.0
BAN79067,ADG21445,1479.0
BAN79067,ADG21441,1477.0
BAN79067,AGG86723,1497.0
BAN79067,AEO89172,1560.0
BAN79067,AFJ69901,1576.0
BAN79067,AGI02344,1406.5
BAN79067,AAV30828,1514.0
BAN79067,BAK42590,1526.0
BAN79067,BAK42591,1509.0
BAN79067,ABD28181,1577.0
BAN79067,AHF20428,1480.0
BAN79067,AEK79815,1528.0
BAN79067,ADG59063,1530.0
BAN79067,ADG59060,1504.0
BAN79067,ADG59064,1547.0
BAN79067,ACF25627,1421.0
BAN79067,ABJ51739,1535.5
BAN79067,AEP71333,1423.0
BAN79067,ABX10497,1405.0
BAN79067,AAS07023,1441.0
BAN79067,ADC29463,1313.0
BAN79067,AGO02249,1494.0
BAN79067,ABQ11257,1523.0
BAN79067,ACJ26374,1508.0
BAN79067,ADG28683,1388.0
BAN79067,AHY20744,1498.0
BAN79067,AFM78578,1478.0
BAN79067,ABC69150,1500.0
BAN79067,ADG21437,1489.0
BAN79067,ABD73284,1515.0
BAN79067,ADM85867,1402.0
BAN79067,BAM36148,1509.0
BAN79067,ABD28182,1582.0
BAN79067,ADI46319,1522.0
BAN79067,ACF74243,1372.0
BAN79067,ABW21667,1433.0
BAN79067,ACV90543,1351.0
BAN79067,AHM97674,1406.0
BAN79067,AHL83031,1373.0
BAN79067,AHF20413,1483.0
BAN79067,AHM98133,1412.0
BAN79067,ACI06178,1514.0
BAN79067,AEN68619,1408.0
BAN79067,AHN19556,1491.0
BAN79067,ACB70647,1516.0
BAN79067,ABG67978,1564.0
BAN79067,AAA43205,1347.0
BAN79067,AEO89163,1511.0
BAN79067,BAN81923,1505.0
BAN79067,AEQ72881,1415.0
BAN79067,AEQ72884,1477.0
BAN79067,AEQ72889,1486.0
BAN79067,ACN39410,1562.0
BAN79067,AEQ72868,1494.0
BAN79067,ADM85857,1441.0
BAN79067,AAP71989,1377.0
BAN79067,ABU99104,1513.0
BAN79067,AEP84526,1488.0
BAN79067,ADG59070,1506.0
BAN79067,AAW80717,1514.0
BAN79067,AHF20480,1493.0
BAN79067,AFU10229,1383.0
BAN79067,ADI46320,1575.0
BAN79067,AFK13944,1522.0
BAN79067,AFJ18989,1528.0
BAN79067,AHY20736,1498.0
BAN79067,ACZ48510,1536.0
BAN79067,ABP51975,1507.0
BAN79067,ADG59067,1506.0
BAN79067,BAK24094,1491.5
BAN79067,AHN19564,1495.0
BAN79067,ADM95450,1514.0
BAN79067,ABI84495,1384.0
BAN79067,ACX31973,1507.0
BAN79067,BAM36159,1460.5
BAN79067,ADG59049,1412.0
BAN79067,AGH25309,1400.0
BAN79067,AHI43541,1481.0
BAN79067,ADF83650,1527.0
BAN79067,AHF20383,1496.0
BAN79067,BAL61225,1492.0
BAN79067,AHF20402,1470.0
BAN79067,AHM98204,1405.0
BAN79067,AEV40282,1378.0
BAN79067,ACV91043,1363.0
BAN79067,ACR48872,1529.0
BAN79067,ACR56228,1451.0
BAN79067,AEQ72820,1418.0
BAN79067,AEO52326,1432.5
BAN79067,ACX31993,1499.0
BAN79067,ACT15320,1510.0
BAN79067,ADG21416,1484.0
BAN79067,AEX30611,1499.0
BAN79067,ADM85846,1412.0
BAN79067,ABY79833,1513.0
BAN79067,ACJ26341,1516.0
BAN79067,ABI36450,1539.0
BAN79067,AFI44353,1499.0
BAN79067,ACD12274,1523.0
BAN79067,ABU99094,1503.0
ACF47420,ABI84588,1448.5
ACF47420,AAA43678,1435.5
ACF47420,ADT78961,1416.0
ACF47420,ABI84450,1432.5
ACF47420,AFV53314,1435.0
ACF47420,ABO44057,1363.5
ACF47420,AAA43248,1476.0
ACF47420,AHZ39463,1420.0
ACF47420,AGW43444,1501.5
ACF47420,AHN96842,1564.0
ACF47420,AFJ13424,1396.5
ACF47420,ABQ01355,1414.0
ACF47420,ABB18025,1597.0
ACF47420,ACD56302,1383.0
ACF47420,ABO38098,1457.0
ACF47420,AGY80411,1533.0
ACF47420,AHZ39487,1467.0
ACF47420,AGY79889,1544.0
ACF47420,AAA43247,1436.0
ACF47420,AAA43243,1434.5
ACF47420,AGK43532,1572.0
ACF47420,AFJ12607,1488.0
ACF47420,ABO38701,1360.0
ACF47420,AFJ13380,1430.5
ACF47420,ACD56313,1394.0
ACF47420,AFV53205,1364.0
ACF47420,ABO52247,1362.5
ACF47420,AAA43117,1479.0
ACF47420,AAA43578,1543.0
ACF47420,ACD85198,1387.0
ACF47420,ACF54389,1381.0
ACF47420,BAC43764,1422.0
ACF47420,AAA43090,1401.0
ACF47420,ABB20141,1508.5
ACF47420,ACD56324,1423.0
ACF47420,AFJ13347,1458.5
ACF47420,AFV53271,1403.0
ACF47420,AFM09428,1451.0
AFX65259,AFX65251,1608.0
AFX65259,AFO66147,1405.0
AFX65259,ACZ81556,1460.0
AFX65259,AHZ65725,1579.0
AFX65259,ABI20870,1440.0
AFX65259,AEF33066,1458.5
AFX65259,AET84295,1465.0
AFX65259,ABB82216,1463.5
AFX65259,AHW83238,1608.0
AFX65259,ADV69097,1478.0
AFX65259,ABI21519,1493.0
AFX65259,ADV69091,1461.0
AFX65259,ADV69090,1488.0
AFX65259,AGU69932,1455.0
AFX65259,AFI62138,1588.0
AFX65259,AFM46633,1439.0
AFX65259,AGG86729,1555.0
AFX65259,ABO32992,1396.0
AFX65259,AAD05218,1383.0
AFX65259,ACJ73766,1466.0
AFX65259,ABD61735,1342.0
AFX65259,AEO91779,1468.0
AFX65259,AHD25285,1492.0
AFX65259,ADC45813,1468.0
AFX65259,AHY95005,1602.0
AFX65259,AFM46856,1418.0
AFX65259,AGZ61736,1466.0
AFX65259,ACI45446,1455.0
AFX65259,AHB23071,1438.0
AFX65259,AGI55453,1470.0
AFX65259,AAD05216,1352.0
AFX65259,AAD05217,1378.0
AFX65259,AFU08704,1625.0
AFX65259,AFZ15893,1578.0
AFX65259,AHD25046,1515.5
AFX65259,AFI62127,1562.0
AFX65259,AEX34650,1484.0
AFX65259,CCQ71983,1330.0
AFX65259,ACM51329,1459.0
AFX65259,AFR76539,1353.0
AFX65259,AFI44374,1566.0
AFX65259,AFO83000,1596.0
AFX65259,AGQ47776,1349.0
AFX65259,AEQ38190,1458.0
AFX65259,ABI95261,1494.0
AFX65259,AHZ65657,1423.5
AFX65259,AGK62683,1498.0
AFX65259,AEQ38195,1461.0
AFX65259,ADU85894,1349.0
AFX65259,ADU85891,1329.0
AFX65259,ADU85893,1332.0
AFX65259,AEN68577,1323.0
AFX65259,AGS41692,1547.0
AFX65259,AFV53260,1358.0
AFX65259,AEO91855,1536.0
AFX65259,AFU10181,1576.0
AFX65259,AFM46519,1452.0
AFX65259,ABD79101,1346.0
AFX65259,ADV69106,1467.5
AFX65259,ACM17265,1469.0
AFX65259,ACA33732,1463.0
AFX65259,AFR76783,1345.0
AFX65259,AGR45311,1475.0
AFX65259,AFQ90529,1441.0
AFX65259,ABW39883,1468.0
AFX65259,AFW16001,1494.0
AFX65259,ADV69079,1437.5
AFX65259,AHY84544,1483.0
AFX65259,ACI32741,1509.0
AFX65259,AHA57155,1583.0
AFX65259,AHW46580,1557.0
AFX65259,AEA73584,1468.0
AFX65259,ABW40114,1475.0
AFX65259,AEX34768,1440.5
AFX65259,AHG26596,1538.0
AFX65259,ADD21467,1497.0
AFX65259,AFM46642,1480.0
AFX65259,AIB06050,1575.0
AFX65259,AFN66856,1550.0
AFX65259,AIA24435,1465.5
AFX65259,AGM16027,1498.0
AFX65259,BAA02768,1446.0
AFX65259,ABI20826,1356.0
AFX65259,AFU08812,1564.0
AFX65259,AFU08816,1579.0
AFX65259,AGI41250,1544.0
AFX65259,ACB11782,1457.0
AFX65259,AHB22843,1514.0
AFX65259,AHB22963,1469.0
AFX65259,AEP32455,1463.0
AFX65259,ABS53372,1366.0
AFX65259,AHZ65633,1502.0
AFX65259,AFO64835,1444.0
AFX65259,ADC45670,1455.0
AFX65259,AHH25330,1575.0
AFX65259,AAK70452,1473.0
AFX65259,AAK70456,1493.0
AFX65259,AAK70454,1472.0
AFX65259,ABD59847,1455.0
AFX65259,AHJ02873,1568.0
AFX65259,AEW31134,1603.0
AFX65259,AEX33924,1483.0
AFX65259,ACU44395,1469.0
AFX65259,AGC13633,1523.0
AFX65259,AHB22342,1444.0
AFX65259,ADK26592,1448.0
AFX65259,ACA28846,1466.0
AFX65259,ABB03134,1506.0
AFX65259,AEO01709,1460.0
AFX65259,AEP17078,1593.0
AFX65259,AEP17073,1419.0
AFX65259,AFR75914,1393.0
AFX65259,AFR76344,1369.0
AFX65259,AFM46643,1505.5
AFX65259,ABW91526,1474.0
AFX65259,AFC98273,1429.5
AFX65259,AFC98271,1438.5
AFX65259,AFI62139,1520.0
AFX65259,AHB21700,1476.0
AFX65259,AFU08908,1566.0
AFX65259,AGN69629,1379.0
AFX65259,ABD79112,1354.0
AFX65259,AFO65016,1496.0
AFX65259,AHM24143,1551.0
AFX65259,ABN51066,1443.0
AFX65259,AEN94876,1446.0
AFX65259,AFV31477,1552.0
AFX65259,AGX00886,1520.0
AFX65259,AHG26717,1561.0
AFX65259,AFU08956,1582.0
AFX65259,AFM46852,1422.5
AFX65259,AGL07472,1317.0
AFX65259,AFU10169,1573.0
AFX65259,AFM46839,1524.0
AFX65259,AGG12643,1425.5
AFX65259,ABD62843,1302.0
AFX65259,ACB11812,1463.0
AFX65259,AFU09062,1328.5
AFX65259,AGY14421,1564.5
AFX65259,ABO38362,1421.0
AFX65259,CAA91080,1364.5
AFX65259,ACN33090,1471.0
AFX65259,AGZ62363,1561.0
AFX65259,AFR76173,1395.0
AFX65259,ABF21276,1431.0
AFX65259,AFX65236,1562.5
AFX65259,ACZ05568,1466.0
AFX65259,ACU44406,1460.0
AFX65259,ADV69078,1557.0
AFX65259,AHA57131,1579.0
AFX65259,AHB21219,1531.0
AFX65259,ABW81532,1508.0
AFX65259,AFP36088,1573.0
AFX65259,AGM16031,1582.0
AFX65259,AGB84989,1550.0
AFX65259,AHG26632,1499.0
AFX65259,ADN92778,1450.5
AFX65259,AFI62154,1430.5
AFX65259,AIB06038,1460.0
AFX65259,ABA08508,1487.0
AFX65259,BAN14742,1445.0
AFX65259,ABS53363,1329.0
AFX65259,ADG85794,1471.0
AFX65259,ACU44038,1462.0
AFX65259,ADC45659,1452.0
AFX65259,AGU69969,1557.0
AFX65259,ABO52280,1368.0
AFX65259,AIB06082,1527.5
AFX65259,ACB36678,1457.5
AFX65259,ADW10721,1478.0
AFX65259,ADR51662,1360.0
AFX65259,ACF41933,1445.0
AFX65259,ADR51669,1343.0
AFX65259,ADR51668,1344.0
AFX65259,AFR76396,1363.0
AFX65259,ADO65971,1482.0
AFX65259,ACU44361,1466.0
AFX65259,AAP34322,1433.0
AFX65259,ADT78908,1360.0
AFX65259,AFR76498,1344.0
AFX65259,AHG26608,1528.0
AFX65259,AGH30710,1576.0
AFX65259,AFM46659,1475.0
AFX65259,AFM46654,1535.0
AFX65259,ADP05208,1557.0
AFX65259,ACU43765,1469.0
AFX65259,AFU08860,1561.0
AFX65259,ACR39190,1317.5
AFX65259,AGN69593,1559.0
AFX65259,ADX31845,1356.5
AFX65259,AGO59894,1491.0
AFX65259,AEA29580,1463.0
AFX65259,AHB21460,1450.0
AFX65259,ABD59849,1367.0
AFX65259,ABD59848,1468.0
AFX65259,ABO32981,1390.0
AHW83226,AFH00098,1324.5
AHW83226,ABG80073,1337.5
AHW83226,ABB88369,1329.5
AHW83226,ADT79161,1331.5
AHW83226,ACI26571,1354.5
AHW83226,ABB80672,1328.5
AHW83226,AFG98940,1405.5
AHW83226,AHB22855,1301.0
AHW83226,BAJ09275,1330.5
AHW83226,ABG88531,1320.0
AHW83226,AHZ43485,1325.5
AHW83226,ACA04574,1310.5
AHW83226,AGG82133,1331.5
AHW83226,AHL82087,1322.5
AHW83226,BAO56967,1326.5
AHW83226,AGK42156,1315.5
AHW83226,AFH00076,1349.0
AHW83226,ABF60578,1343.5
AHW83226,AFR42694,1347.0
AHW83226,AGA19326,1596.0
AHW83226,AAV80798,1311.5
AHW83226,AGQ88476,1303.0
AHW83226,AFU09053,1586.0
AHW83226,AHZ43660,1334.0
AHW83226,AFH00329,1325.0
AHW83226,ABQ57239,1388.5
AHW83226,ACI26560,1354.5
AHW83226,AFM72098,1373.5
AHW83226,AEM75523,1319.0
AHW83226,ACE77939,1306.0
AHW83226,BAM42775,1321.5
AHW83226,AFH00725,1373.5
AHW83226,ACK99476,1306.0
AHW83226,AFM47165,1321.5
AHW83226,ADD21428,1326.5
AHW83226,BAI68198,1317.5
AHW83226,AFG72350,1333.0
AHW83226,AHN00657,1327.5
AHW83226,AFJ77517,1314.0
AHW83226,AHN96710,1302.0
AHW83226,ACF24987,1310.5
AHW83226,ABG48181,1310.0
AHW83226,ABY81821,1320.5
AHW83226,AFG99501,1348.5
AHW83226,AGE02663,1315.5
AHW83226,ABD15746,1313.5
AHW83226,AFH00065,1318.5
AHW83226,ACT21466,1331.0
AHW83226,AFG72735,1326.0
AHW83226,AHA98464,1310.0
AHW83226,ABD16718,1365.5
AHW83226,AFG71996,1385.5
AHW83226,ADD21560,1303.5
AHW83226,AFR76416,1358.0
AHW83226,ABB80023,1340.5
AHW83226,AAX47525,1301.5
AHW83226,AIA62032,1315.0
AHW83226,AAT12704,1399.0
AHW83226,ACU46717,1359.5
AHW83226,ABI20958,1329.0
AHW83226,ABA43336,1354.0
AHW83226,AHZ44129,1344.0
AHW83226,ABD85122,1345.5
AHW83226,AFG99237,1361.5
AHW83226,AGQ47835,1378.5
AHW83226,ABE73115,1336.5
AHW83226,AHL21511,1318.0
AHW83226,ABB04906,1358.0
AHW83226,AFP83236,1317.5
AHW83226,AFG99094,1394.5
AHW83226,AFM72257,1305.5
AHW83226,AFG71942,1351.5
AHW83226,AAC59602,1335.0
AHW83226,AAX57924,1309.0
AHW83226,ADT79030,1404.5
AHW83226,ABD61249,1417.5
AHW83226,ABU92710,1308.5
AHW83226,AFG98830,1378.5
AHW83226,AHB21195,1302.5
AHW83226,AGO00313,1415.5
AHW83226,CAA24271,1334.5
AHW83226,ABB79957,1313.5
AHW83226,AFH53736,1312.0
AHW83226,AFG99347,1349.5
AHW83226,BAH98103,1369.5
AHW83226,ACE77942,1344.5
AHW83226,AHB51520,1328.0
AHW83226,ABG37230,1321.0
AHW83226,ADV58875,1306.5
AHW83226,ACU12494,1340.0
AHW83226,CAD20336,1323.5
AHW83226,AFG72096,1344.0
AHW83226,ACZ53956,1324.5
AHW83226,ACV42106,1302.5
AHW83226,AAX56590,1311.5
AHW83226,AFV31487,1312.5
AHW83226,ABB04928,1381.5
AHW83226,AFG72173,1335.5
AHW83226,AFM09320,1315.0
AHW83226,AHN97322,1313.5
AHW83226,ACN90987,1315.5
AHW83226,ACF47409,1307.5
AHW83226,AHA38263,1306.5
AHW83226,AFG99402,1368.5
AHW83226,ABY81829,1317.5
AHW83226,AGM53498,1309.5
AHW83226,AHN03147,1337.5
AHW83226,AGM53491,1302.0
AHW83226,AHB51244,1327.0
AHW83226,AGW43288,1328.5
AHW83226,ABF21269,1350.0
AHW83226,ACF36262,1309.5
AHW83226,BAH02110,1404.0
AHW83226,ADJ41816,1359.5
AHW83226,ACY06459,1382.5
AHW83226,AFG99006,1383.5
AHW83226,AFM71731,1354.0
AHW46596,AEO01499,1356.5
AHW46596,AHF20501,1305.5
AHW46596,AEH42785,1457.0
AHW46596,AIB06042,1388.5
AHW46596,ACZ16520,1382.5
AHW46596,BAM37808,1351.5
AHW46596,ADY80044,1539.0
AHW46596,AEF33067,1345.0
AHW46596,AHG26648,1380.0
AHW46596,ADJ18171,1321.0
AHW46596,ADM23847,1348.0
AHW46596,ADM23846,1363.0
AHW46596,AFZ77460,1368.0
AHW46596,AFM46639,1374.5
AHW46596,AGF37789,1404.5
AHW46596,ADB81439,1366.5
AHW46596,AGG86873,1371.5
AHW46596,BAM78376,1371.5
AHW46596,AGC13458,1350.5
AHW46596,AHN19444,1367.5
AHW46596,AHB22927,1426.5
AHW46596,AGG53088,1399.0
AHW46596,AHB51328,1553.0
AHW46596,ACT33159,1364.5
AHW46596,AEH59624,1367.5
AHW46596,AGJ73386,1377.0
AHW46596,ACR81633,1379.5
AHW46596,AFB77618,1357.5
AHW46596,AHB51390,1422.5
AHW46596,AEO01598,1365.5
AHW46596,AGS08781,1378.5
AHW46596,AEM63475,1373.5
AHW46596,AHV83802,1347.5
AHW46596,AGI40726,1386.5
AHW46596,AGZ62339,1400.5
AHW46596,ACT97067,1385.5
AHW46596,ADD96936,1362.5
AHW46596,AFN18875,1376.5
AHW46596,AHY95104,1380.5
AHW46596,ACZ96889,1385.5
AHW46596,AAK71687,1422.5
AHW46596,AFZ15937,1378.5
AHW46596,AFU10184,1326.0
AHW46596,AFM46517,1358.5
AHW46596,AFM46518,1355.5
AHW46596,AEV40056,1343.5
AHW46596,AIA66731,1406.5
AHW46596,BAJ06679,1350.5
AHW46596,ACS71656,1379.5
AHW46596,AFH76980,1530.0
AHW46596,AFU09985,1548.0
AHW46596,ADI52836,1371.5
AHW46596,ADI52837,1372.5
AHW46596,ADI52834,1383.5
AHW46596,AGU92777,1352.5
AHW46596,ACS78026,1373.5
AHW46596,ACE77937,1361.5
AHW46596,ACE77933,1362.5
AHW46596,AHB51472,1372.0
AHW46596,AEF28999,1341.5
AHW46596,AFU08580,1460.0
AHW46596,AFP36183,1340.5
AHW46596,AIC73740,1349.5
AHW46596,AEM63500,1383.5
AHW46596,CCD31011,1357.5
AHW46596,AIA66646,1301.5
AHW46596,AGT18720,1367.5
AHW46596,AGT18723,1335.0
AHW46596,AGT18724,1309.0
AHW46596,AGJ73367,1341.5
AHW46596,ADO29908,1363.5
AHW46596,AGK73228,1382.5
AHW46596,AHJ57435,1372.5
AHW46596,ADM23842,1355.0
AHW46596,BAJ40004,1350.5
AHW46596,ADA83043,1365.5
AHW46596,AGL04595,1342.5
AHW46596,AGL04629,1333.5
AHW46596,AEI30057,1354.5
AHW46596,AAA72339,1400.5
AHW46596,AHJ57430,1341.5
AHW46596,AHJ57431,1347.5
AHW46596,BAI83388,1370.5
AHW46596,AGZ62404,1374.5
AHW46596,AHD25415,1365.5
AHW46596,AIC73834,1341.5
AHW46596,ACO07051,1391.5
AHW46596,BAG49619,1380.5
AHW46596,AFQ34729,1406.5
AHW46596,AGZ62396,1376.5
AHW46596,AHY20931,1364.5
AHW46596,ABB86946,1422.5
AHW46596,AHB51256,1400.0
AHW46596,AFF57124,1373.5
AHW46596,AHG26890,1347.5
AHW46596,ADF58349,1360.5
AHW46596,AGK72773,1382.5
AHW46596,AEI30055,1525.5
AHW46596,AGL05056,1364.5
AHW46596,AEJ82796,1361.5
AHW46596,AEJ82792,1373.5
AHW46596,ADG85233,1370.5
AHW46596,ADO14359,1366.5
AHW46596,AFB70317,1372.5
AHW46596,AFM46668,1458.0
AHW46596,AEA29595,1380.5
AHW46596,AEI30056,1350.5
AHW46596,AFE02952,1345.5
AHW46596,AHZ65637,1404.5
AHW46596,AHB21027,1526.0
AHW46596,ABY81426,1405.5
AHW46596,AEN55513,1365.5
AHW46596,AEN94886,1405.5
AHW46596,AAO65612,1527.0
AHW46596,ACF25596,1460.5
AHW46596,BAG49742,1411.5
AHW46596,AHB23011,1407.5
AHW46596,BAI94576,1351.5
AHW46596,AHB21448,1389.5
AHW46596,AAL29715,1453.5
AHW46596,AGE84002,1374.0
AHW46596,AAL87868,1486.0
AHW46596,AGB98447,1577.0
AHW46596,AEZ01103,1300.5
AHW46596,AEZ01107,1370.5
AHW46596,ABG34254,1356.0
AHW46596,AHD25066,1528.0
AHW46596,ADR01746,1372.5
AHW46596,AHX38144,1357.5
AHW46596,AGI02406,1410.5
AHW46596,AEW25590,1358.5
AHW46596,AAF87284,1317.5
AHW46596,AAF87283,1421.5
AHW46596,AFI62151,1381.0
AHW46596,AHB21712,1562.0
AHW46596,AIB06034,1371.5
AHW46596,ACU80014,1415.0
AHW46596,AHW46624,1388.5
AHW46596,AHB21628,1396.5
AHW46596,AFH76964,1393.0
AHW46596,ABQ42444,1432.5
AHW46596,BAI83395,1408.0
AHW46596,BAI83396,1402.0
AHW46596,AGA19235,1371.5
AHW46596,AHB22579,1513.0
AHW46596,AHB23117,1551.0
AHW46596,AEO01612,1369.5
AHW46596,AIC73827,1366.5
AHW46596,AHB23664,1402.5
AHW46596,AGI54182,1331.5
AHW46596,AGZ62388,1378.5
AHW46596,AHB22687,1471.0
AHW46596,AGA19305,1358.5
AHW46596,ADY70986,1404.5
AHW46596,AIC73767,1354.5
AHW46596,ADB89281,1376.5
AHW46596,AGK24463,1395.5
AHW46596,ACX36501,1371.5
AHW46596,AEJ82788,1375.5
AHW46596,BAK23275,1324.5
AHW46596,AHY84466,1380.5
AHW46596,AEX30519,1421.0
AHW46596,AEW25528,1343.5
AHW46596,AFM93986,1379.5
AHW46596,AFL56787,1549.0
AHW46596,ADG85225,1362.5
AHW46596,ADM23851,1370.5
AHW46596,AEA29582,1351.5
AHW46596,AEX30517,1374.5
AHW46596,AHA57090,1368.5
ADY71438,CAC86610,1574.0
ADY71438,AGL04337,1511.0
ADY71438,AHZ39510,1314.5
ADY71438,AHJ02888,1522.0
ADY71438,ADR51661,1517.0
ADY71438,AFU92387,1563.0
ADY71438,AHM97626,1334.5
ADY71438,AGL04307,1402.5
ADY71438,AGN28824,1562.0
ADY71438,CAP49183,1352.5
ADY71438,ACY06623,1408.5
ADY71438,AFR76739,1572.0
ADY71438,AGB84833,1476.0
ADY71438,ACU82395,1416.0
ADY71438,ADU53614,1331.5
ADY71438,AFR76311,1421.5
ADY71438,ADG08198,1486.0
ADY71438,ADE75148,1323.5
ADY71438,ADX96236,1560.0
ADY71438,AGL04309,1515.0
ADY71438,AAD25309,1358.5
ADY71438,AGN49381,1303.5
ADY71438,ACN67524,1463.5
ADY71438,AFR76623,1564.5
ADY71438,AGR45141,1538.0
ADY71438,AGR45144,1518.0
ADY71438,AAU25851,1327.5
ADY71438,AGC73203,1317.5
ADY71438,ADX31858,1403.5
